BEEID,CNUM,CHOICE,SYM,LOWNUM,HIGHNUM,SHAPE
28,69,1,S,4,6,TRIANGLE
28,70,1,S,4,6,TRIANGLE
28,71,1,S,4,6,TRIANGLE
28,72,0,S,4,6,TRIANGLE
28,73,0,S,6,8,STAR
28,74,1,S,6,8,STAR
28,75,1,S,6,8,STAR
28,76,1,S,8,10,CIRCLE
28,77,1,S,8,10,CIRCLE
28,78,1,S,8,10,CIRCLE
28,79,0,S,8,10,CIRCLE
28,80,0,S,8,10,SQUARE
28,81,1,S,8,10,SQUARE
28,82,0,S,4,8,STAR
28,83,1,S,4,8,STAR
28,84,1,S,4,8,STAR
28,85,1,S,6,10,SQUARE
28,86,0,S,6,10,SQUARE
28,87,0,S,6,10,SQUARE
28,88,0,S,6,10,SQUARE
28,89,1,S,4,8,STAR
28,90,1,S,4,8,STAR
28,91,0,S,4,8,STAR
28,92,0,S,4,8,STAR
28,93,0,S,4,6,TRIANGLE
28,94,1,S,4,6,TRIANGLE
28,95,1,S,4,6,TRIANGLE
28,96,0,S,4,6,TRIANGLE
28,97,1,S,4,6,TRIANGLE
28,98,0,S,4,10,CIRCLE
28,99,1,S,4,10,CIRCLE
28,100,0,S,4,10,CIRCLE
29,1,0,A,6,8,STAR
29,2,1,A,6,8,STAR
29,3,0,A,8,10,CIRCLE
29,4,1,A,8,10,CIRCLE
29,5,1,A,8,10,CIRCLE
29,6,1,A,8,10,CIRCLE
29,7,1,A,8,10,CIRCLE
29,8,1,A,4,6,STAR
29,9,0,A,4,6,STAR
29,10,1,A,4,6,STAR
29,11,0,A,4,6,SQUARE
29,12,0,A,4,6,SQUARE
29,13,1,A,4,6,SQUARE
29,14,0,A,4,10,TRIANGLE
29,15,1,A,4,10,TRIANGLE
29,16,1,A,4,10,TRIANGLE
29,17,1,A,4,6,SQUARE
29,18,1,A,4,6,SQUARE
29,19,1,A,4,6,SQUARE
29,20,0,A,4,10,CIRCLE
29,21,0,A,4,10,CIRCLE
29,22,0,A,4,8,TRIANGLE
29,23,1,A,4,8,TRIANGLE
29,24,1,A,4,8,TRIANGLE
29,25,0,A,4,8,TRIANGLE
29,26,0,A,6,8,SQUARE
29,27,1,A,6,8,SQUARE
29,28,0,A,6,8,SQUARE
29,29,0,A,6,8,TRIANGLE
29,30,1,A,6,8,TRIANGLE
29,31,1,A,6,8,TRIANGLE
29,32,1,A,4,8,STAR
29,33,0,A,4,8,STAR
29,34,0,A,4,8,STAR
29,35,1,A,6,8,TRIANGLE
29,36,1,A,6,8,TRIANGLE
29,37,0,A,6,8,TRIANGLE
29,38,1,A,4,6,CIRCLE
29,39,1,A,4,6,CIRCLE
29,40,0,A,4,6,CIRCLE
29,41,0,A,4,10,STAR
29,42,1,A,4,10,STAR
29,43,1,A,4,10,STAR
29,44,0,A,6,10,TRIANGLE
29,45,1,A,6,10,TRIANGLE
29,46,1,A,6,10,TRIANGLE
29,47,0,A,4,10,CIRCLE
29,48,1,A,4,10,CIRCLE
29,49,1,A,6,10,STAR
29,50,0,A,6,10,STAR
29,51,1,A,4,8,SQUARE
29,52,1,A,4,8,SQUARE
29,53,1,A,4,8,SQUARE
29,54,0,A,4,8,SQUARE
29,55,1,A,4,8,SQUARE
29,56,1,A,4,8,SQUARE
29,57,1,A,4,8,SQUARE
29,58,1,A,8,10,CIRCLE
29,59,1,A,8,10,CIRCLE
29,60,0,A,8,10,CIRCLE
29,61,0,A,6,8,SQUARE
29,62,0,A,6,8,SQUARE
29,63,0,A,6,8,SQUARE
29,64,1,A,6,10,CIRCLE
29,65,1,A,6,10,CIRCLE
29,66,0,A,6,10,CIRCLE
29,67,0,A,8,10,STAR
29,68,0,A,8,10,STAR
29,69,1,A,8,10,STAR
29,70,0,A,8,10,STAR
29,71,1,A,8,10,TRIANGLE
29,72,0,A,8,10,TRIANGLE
29,73,1,A,8,10,TRIANGLE
29,74,1,A,8,10,STAR
29,75,0,A,8,10,STAR
29,76,0,A,8,10,STAR
29,77,0,A,8,10,STAR
29,78,1,A,8,10,STAR
29,79,1,A,6,8,SQUARE
29,80,1,A,6,8,SQUARE
29,81,1,A,6,10,TRIANGLE
29,82,1,A,6,10,TRIANGLE
29,83,1,A,6,10,TRIANGLE
29,84,1,A,4,10,CIRCLE
29,85,0,A,4,10,CIRCLE
29,86,1,A,4,6,SQUARE
29,87,1,A,4,6,SQUARE
29,88,1,A,4,6,SQUARE
29,89,1,A,4,6,SQUARE
29,90,1,A,4,8,STAR
29,91,1,A,4,8,STAR
29,92,0,A,4,8,STAR
29,93,1,A,8,10,SQUARE
29,94,0,A,8,10,SQUARE
29,95,1,A,6,10,TRIANGLE
29,96,1,A,6,10,TRIANGLE
29,97,1,A,6,10,TRIANGLE
29,98,1,A,6,10,SQUARE
29,99,0,A,6,10,SQUARE
29,100,0,A,6,10,SQUARE
30,1,0,S,6,10,CIRCLE
30,2,1,S,6,10,CIRCLE
30,3,1,S,6,10,TRIANGLE
30,4,0,S,6,10,TRIANGLE
30,5,1,S,8,10,STAR
30,6,0,S,8,10,STAR
30,7,1,S,8,10,STAR
30,8,0,S,8,10,STAR
30,9,1,S,8,10,STAR
30,10,1,S,4,8,CIRCLE
30,11,1,S,4,8,CIRCLE
30,12,0,S,4,8,CIRCLE
30,13,1,S,6,8,SQUARE
30,14,1,S,6,8,SQUARE
30,15,1,S,6,8,SQUARE
30,16,1,S,4,10,CIRCLE
30,17,0,S,4,10,CIRCLE
30,18,1,S,8,10,STAR
30,19,1,S,8,10,STAR
30,20,1,S,4,10,SQUARE
30,21,1,S,4,10,SQUARE
30,22,1,S,8,10,CIRCLE
30,23,1,S,8,10,CIRCLE
30,24,1,S,8,10,CIRCLE
30,25,1,S,8,10,CIRCLE
30,26,1,S,4,10,STAR
30,27,0,S,4,10,STAR
30,28,1,S,4,10,STAR
30,29,1,S,4,10,STAR
30,30,1,S,4,6,TRIANGLE
30,31,1,S,4,6,TRIANGLE
30,32,0,S,6,8,CIRCLE
30,33,1,S,6,8,CIRCLE
30,34,0,S,6,8,CIRCLE
30,35,1,S,6,8,CIRCLE
30,36,0,S,6,8,CIRCLE
30,37,1,S,6,8,CIRCLE
30,38,0,S,4,8,SQUARE
30,39,1,S,4,8,SQUARE
30,40,1,S,4,10,STAR
30,41,0,S,4,10,STAR
30,42,1,S,4,10,STAR
30,43,1,S,4,10,CIRCLE
30,44,1,S,4,6,STAR
30,45,0,S,4,6,STAR
30,46,0,S,4,6,STAR
30,47,1,S,8,10,TRIANGLE
30,48,0,S,8,10,TRIANGLE
30,49,0,S,8,10,TRIANGLE
30,50,0,S,4,6,STAR
30,51,1,S,4,6,STAR
30,52,0,S,6,8,CIRCLE
30,53,0,S,6,8,CIRCLE
30,54,1,S,6,8,CIRCLE
30,55,1,S,6,8,CIRCLE
30,56,0,S,6,8,CIRCLE
30,57,0,S,8,10,STAR
30,58,0,S,8,10,STAR
30,59,0,S,8,10,TRIANGLE
30,60,0,S,8,10,TRIANGLE
30,61,0,S,8,10,TRIANGLE
30,62,1,S,6,10,STAR
30,63,0,S,6,10,STAR
30,64,1,S,4,10,CIRCLE
30,65,0,S,4,10,CIRCLE
30,66,1,S,4,10,CIRCLE
30,67,0,S,4,10,TRIANGLE
30,68,1,S,4,10,TRIANGLE
30,69,1,S,4,10,TRIANGLE
30,70,1,S,6,8,CIRCLE
30,71,0,S,6,8,CIRCLE
30,72,1,S,6,8,TRIANGLE
30,73,1,S,6,8,TRIANGLE
30,74,0,S,4,10,CIRCLE
30,75,1,S,4,10,CIRCLE
30,76,0,S,4,10,CIRCLE
30,77,1,S,6,10,STAR
30,78,1,S,6,10,STAR
30,79,1,S,4,10,SQUARE
30,80,1,S,4,10,SQUARE
30,81,0,S,4,10,SQUARE
30,82,1,S,6,8,CIRCLE
30,83,0,S,6,8,CIRCLE
30,84,1,S,6,8,CIRCLE
30,85,0,S,8,10,SQUARE
30,86,1,S,8,10,SQUARE
30,87,0,S,8,10,SQUARE
30,88,1,S,6,8,TRIANGLE
30,89,1,S,8,10,STAR
30,90,1,S,8,10,STAR
30,91,1,S,8,10,STAR
30,92,1,S,4,10,TRIANGLE
30,93,1,S,4,10,TRIANGLE
30,94,1,S,8,10,STAR
30,95,0,S,8,10,STAR
30,96,0,S,8,10,SQUARE
30,97,1,S,8,10,SQUARE
30,98,1,S,4,6,TRIANGLE
30,99,0,S,4,6,TRIANGLE
30,100,1,S,6,10,CIRCLE
31,1,1,A,4,6,TRIANGLE
31,2,0,A,4,6,TRIANGLE
31,3,0,A,8,10,SQUARE
31,4,1,A,8,10,SQUARE
31,5,1,A,8,10,SQUARE
31,6,0,A,6,8,STAR
31,7,0,A,6,8,STAR
31,8,0,A,6,8,STAR
31,9,1,A,6,8,STAR
31,10,1,A,4,10,TRIANGLE
31,11,1,A,4,10,TRIANGLE
31,12,1,A,4,10,TRIANGLE
31,13,1,A,8,10,STAR
31,14,1,A,8,10,STAR
31,15,1,A,8,10,STAR
31,16,0,A,6,10,TRIANGLE
31,17,1,A,6,10,TRIANGLE
31,18,1,A,6,10,TRIANGLE
31,19,0,A,4,8,SQUARE
31,20,1,A,4,8,SQUARE
31,21,1,A,4,10,TRIANGLE
31,22,1,A,4,10,TRIANGLE
31,23,0,A,4,10,TRIANGLE
31,24,0,A,8,10,SQUARE
31,25,1,A,8,10,SQUARE
31,26,0,A,8,10,SQUARE
31,27,1,A,4,10,CIRCLE
31,28,0,A,4,10,CIRCLE
31,29,0,A,4,10,CIRCLE
31,30,1,A,4,10,SQUARE
31,31,1,A,4,10,SQUARE
31,32,0,A,4,10,SQUARE
31,33,0,A,4,10,SQUARE
31,34,0,A,8,10,CIRCLE
31,35,1,A,8,10,CIRCLE
31,36,1,A,4,8,TRIANGLE
31,37,1,A,4,8,TRIANGLE
31,38,1,A,4,10,STAR
31,39,0,A,4,10,STAR
31,40,0,A,4,6,SQUARE
31,41,1,A,4,6,SQUARE
31,42,1,A,4,6,SQUARE
31,43,0,A,4,6,TRIANGLE
31,44,1,A,4,6,TRIANGLE
31,45,0,A,4,6,TRIANGLE
31,46,1,A,8,10,SQUARE
31,47,1,A,8,10,SQUARE
31,48,0,A,8,10,SQUARE
31,49,1,A,4,6,TRIANGLE
31,50,1,A,4,6,TRIANGLE
31,51,1,A,4,6,TRIANGLE
31,52,1,A,4,6,SQUARE
31,53,1,A,4,6,SQUARE
31,54,0,A,4,8,TRIANGLE
31,55,1,A,4,8,TRIANGLE
31,56,1,A,4,8,TRIANGLE
31,57,1,A,4,6,CIRCLE
31,58,1,A,4,6,CIRCLE
31,59,1,A,4,6,CIRCLE
31,60,0,A,4,6,CIRCLE
31,61,1,A,6,8,SQUARE
31,62,1,A,6,8,SQUARE
31,63,1,A,6,8,SQUARE
31,64,1,A,6,10,CIRCLE
31,65,0,A,6,10,CIRCLE
31,66,1,A,6,10,CIRCLE
31,67,1,A,6,10,CIRCLE
31,68,1,A,6,10,SQUARE
31,69,1,A,6,10,SQUARE
31,70,1,A,6,10,SQUARE
31,71,1,A,4,6,CIRCLE
31,72,0,A,4,6,CIRCLE
31,73,0,A,4,6,CIRCLE
31,74,1,A,8,10,TRIANGLE
31,75,0,A,8,10,TRIANGLE
31,76,1,A,8,10,TRIANGLE
31,77,0,A,6,10,SQUARE
31,78,0,A,6,10,SQUARE
31,79,1,A,6,10,SQUARE
31,80,1,A,6,10,TRIANGLE
31,81,1,A,6,10,TRIANGLE
31,82,1,A,6,10,TRIANGLE
31,83,1,A,6,10,TRIANGLE
31,84,1,A,4,6,CIRCLE
31,85,1,A,4,6,CIRCLE
31,86,0,A,4,6,CIRCLE
31,87,1,A,6,8,STAR
31,88,1,A,6,8,STAR
31,89,1,A,6,8,STAR
31,90,1,A,8,10,CIRCLE
31,91,0,A,8,10,CIRCLE
31,92,1,A,8,10,CIRCLE
31,93,1,A,6,8,TRIANGLE
31,94,1,A,6,8,TRIANGLE
31,95,1,A,6,8,CIRCLE
31,96,1,A,6,8,CIRCLE
31,97,1,A,6,8,CIRCLE
31,98,0,A,6,8,CIRCLE
31,99,1,A,6,10,SQUARE
31,100,0,A,6,10,SQUARE
32,1,1,S,6,8,TRIANGLE
32,2,1,S,6,8,TRIANGLE
32,3,1,S,6,8,TRIANGLE
32,4,0,S,4,10,STAR
32,5,0,S,4,10,STAR
32,6,0,S,4,10,STAR
32,7,1,S,6,10,TRIANGLE
32,8,1,S,6,10,TRIANGLE
32,9,1,S,6,10,TRIANGLE
32,10,1,S,6,10,TRIANGLE
32,11,1,S,4,6,STAR
32,12,1,S,4,6,STAR
32,13,0,S,4,6,STAR
32,14,1,S,4,6,STAR
32,15,1,S,6,8,CIRCLE
32,16,1,S,6,8,CIRCLE
32,17,0,S,6,8,CIRCLE
32,18,0,S,4,8,SQUARE
32,19,0,S,4,8,SQUARE
32,20,1,S,4,8,SQUARE
32,21,1,S,4,8,SQUARE
32,22,1,S,6,8,STAR
32,23,1,S,6,8,STAR
32,24,1,S,6,8,STAR
32,25,1,S,6,8,STAR
32,26,1,S,4,10,CIRCLE
32,27,0,S,4,10,CIRCLE
32,28,1,S,4,10,STAR
32,29,0,S,4,10,STAR
32,30,1,S,4,6,CIRCLE
32,31,0,S,4,6,CIRCLE
32,32,1,S,4,6,CIRCLE
32,33,0,S,6,10,SQUARE
32,34,0,S,6,10,SQUARE
32,35,1,S,4,8,TRIANGLE
32,36,0,S,4,8,TRIANGLE
32,37,0,S,4,8,TRIANGLE
32,38,1,S,6,10,CIRCLE
32,39,1,S,6,10,CIRCLE
32,40,0,S,6,10,CIRCLE
32,41,0,S,6,10,STAR
32,42,0,S,6,10,STAR
32,43,0,S,6,10,STAR
32,44,0,S,8,10,SQUARE
32,45,1,S,8,10,SQUARE
32,46,1,S,8,10,SQUARE
32,47,0,S,4,10,CIRCLE
32,48,1,S,4,10,CIRCLE
32,49,1,S,6,8,TRIANGLE
32,50,0,S,6,8,TRIANGLE
32,51,0,S,4,10,CIRCLE
32,52,1,S,4,10,CIRCLE
32,53,1,S,4,10,CIRCLE
32,54,1,S,4,10,CIRCLE
32,55,1,S,4,10,CIRCLE
32,56,1,S,4,10,CIRCLE
32,57,0,S,4,10,TRIANGLE
32,58,0,S,4,10,TRIANGLE
32,59,0,S,4,10,TRIANGLE
32,60,1,S,8,10,STAR
32,61,1,S,8,10,STAR
32,62,1,S,8,10,STAR
32,63,0,S,8,10,SQUARE
32,64,1,S,8,10,SQUARE
32,65,0,S,8,10,SQUARE
32,66,1,S,8,10,SQUARE
32,67,1,S,8,10,SQUARE
32,68,0,S,4,10,CIRCLE
32,69,0,S,4,10,CIRCLE
32,70,0,S,4,10,CIRCLE
32,71,0,S,4,10,CIRCLE
32,72,1,S,4,10,SQUARE
32,73,1,S,4,10,SQUARE
32,74,0,S,4,10,SQUARE
32,75,1,S,6,8,STAR
32,76,0,S,6,8,STAR
32,77,1,S,6,8,STAR
32,78,1,S,6,10,SQUARE
32,79,1,S,6,10,SQUARE
32,80,0,S,6,10,SQUARE
32,81,1,S,6,10,SQUARE
32,82,1,S,6,10,SQUARE
32,83,1,S,6,10,SQUARE
32,84,0,S,4,10,TRIANGLE
32,85,1,S,4,10,TRIANGLE
32,86,1,S,4,10,TRIANGLE
32,87,1,S,6,8,CIRCLE
32,88,1,S,6,8,CIRCLE
32,89,1,S,6,8,CIRCLE
32,90,1,S,4,8,TRIANGLE
32,91,1,S,4,8,TRIANGLE
32,92,0,S,4,8,TRIANGLE
32,93,1,S,4,8,TRIANGLE
32,94,1,S,4,10,CIRCLE
32,95,1,S,4,10,CIRCLE
32,96,0,S,4,10,CIRCLE
32,97,1,S,4,10,CIRCLE
32,98,0,S,8,10,SQUARE
32,99,0,S,8,10,SQUARE
32,100,0,S,8,10,SQUARE
